Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,84,140,10000,10000,0
T1,100,263,438,15000,15000,0
T2,100,146,242,20000,20000,0
T3,100,498,830,20000,20000,0
T4,100,237,395,20000,20000,0
T5,100,199,331,20000,20000,0
T6,100,150,249,30000,30000,0
T7,100,1392,2320,45000,45000,0
T8,100,590,982,45000,45000,0
T9,100,676,1126,50000,50000,0
T10,100,1964,3272,60000,60000,0
T11,100,479,798,60000,60000,0
T12,100,737,1228,65000,65000,0
T13,100,599,997,65000,65000,0
T14,100,2031,3384,70000,70000,0
T15,100,659,1098,90000,90000,0
