Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,197,328,10000,10000,0
T1,100,93,155,10000,10000,0
T2,100,144,239,10000,10000,0
T3,100,255,425,15000,15000,0
T4,100,15,24,15000,15000,0
T5,100,98,163,20000,20000,0
T6,100,217,361,25000,25000,0
T7,100,359,598,25000,25000,0
T8,100,63,104,25000,25000,0
T9,100,766,1276,30000,30000,0
T10,100,1473,2455,40000,40000,0
T11,100,1379,2298,45000,45000,0
T12,100,1977,3294,45000,45000,0
T13,100,72,120,45000,45000,0
T14,100,637,1061,65000,65000,0
T15,100,5,7,80000,80000,0
