Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,214,356,10000,10000,0
T1,100,7,11,10000,10000,0
T2,100,45,75,10000,10000,0
T3,100,90,149,15000,15000,0
T4,100,74,123,15000,15000,0
T5,100,199,331,20000,20000,0
T6,100,630,1049,25000,25000,0
T7,100,188,312,30000,30000,0
T8,100,1457,2428,35000,35000,0
T9,100,1115,1857,45000,45000,0
T10,100,865,1441,50000,50000,0
T11,100,1478,2463,55000,55000,0
T12,100,11,17,60000,60000,0
T13,100,1704,2840,60000,60000,0
T14,100,584,973,75000,75000,0
T15,100,1075,1791,75000,75000,0
