Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,149,248,10000,10000,0
T1,100,273,455,10000,10000,0
T2,100,46,76,10000,10000,0
T3,100,92,152,10000,10000,0
T4,100,147,245,20000,20000,0
T5,100,378,630,25000,25000,0
T6,100,65,108,25000,25000,0
T7,100,366,610,30000,30000,0
T8,100,792,1320,30000,30000,0
T9,100,140,233,30000,30000,0
T10,100,346,576,35000,35000,0
T11,100,874,1456,35000,35000,0
T12,100,788,1313,50000,50000,0
T13,100,1161,1934,60000,60000,0
T14,100,11,18,60000,60000,0
T15,100,3655,6091,80000,80000,0
