Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,233,388,10000,10000,0
T1,100,28,46,10000,10000,0
T2,100,92,152,10000,10000,0
T3,100,131,217,10000,10000,0
T4,100,165,274,10000,10000,0
T5,100,60,100,15000,15000,0
T6,100,547,911,15000,15000,0
T7,100,1203,2005,30000,30000,0
T8,100,243,405,30000,30000,0
T9,100,270,449,30000,30000,0
T10,100,1007,1677,45000,45000,0
T11,100,492,819,50000,50000,0
T12,100,306,509,55000,55000,0
T13,100,1535,2558,85000,85000,0
T14,100,1411,2351,85000,85000,0
T15,100,456,760,85000,85000,0
