Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,54,89,10000,10000,0
T1,100,37,61,10000,10000,0
T2,100,153,254,10000,10000,0
T3,100,269,447,10000,10000,0
T4,100,66,110,15000,15000,0
T5,100,11,18,20000,20000,0
T6,100,1353,2254,20000,20000,0
T7,100,837,1394,20000,20000,0
T8,100,236,392,25000,25000,0
T9,100,15,24,30000,30000,0
T10,100,542,903,40000,40000,0
T11,100,334,556,45000,45000,0
T12,100,92,153,50000,50000,0
T13,100,174,290,55000,55000,0
T14,100,1778,2963,55000,55000,0
T15,100,566,942,90000,90000,0
