Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,84,139,10000,10000,0
T1,100,258,430,10000,10000,0
T2,100,59,98,10000,10000,0
T3,100,135,225,10000,10000,0
T4,100,248,413,15000,15000,0
T5,100,31,51,15000,15000,0
T6,100,248,413,15000,15000,0
T7,100,147,245,20000,20000,0
T8,100,1214,2023,30000,30000,0
T9,100,137,227,30000,30000,0
T10,100,407,677,45000,45000,0
T11,100,1677,2794,50000,50000,0
T12,100,95,158,75000,75000,0
T13,100,2376,3960,75000,75000,0
T14,100,1545,2574,85000,85000,0
T15,100,468,779,90000,90000,0
