Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,7,11,10000,10000,0
T1,100,171,285,10000,10000,0
T2,100,825,1374,15000,15000,0
T3,100,947,1577,15000,15000,0
T4,100,71,117,15000,15000,0
T5,100,265,441,20000,20000,0
T6,100,48,79,25000,25000,0
T7,100,21,35,25000,25000,0
T8,100,73,121,25000,25000,0
T9,100,406,676,25000,25000,0
T10,100,213,354,40000,40000,0
T11,100,423,704,40000,40000,0
T12,100,1046,1742,45000,45000,0
T13,100,927,1545,60000,60000,0
T14,100,476,792,60000,60000,0
T15,100,182,303,95000,95000,0
