Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1627,2711,10000,10000,0
T1,100,671,1118,10000,10000,0
T2,100,292,486,10000,10000,0
T3,100,2412,4020,10000,10000,0
T4,100,1629,2715,10000,10000,0
T5,100,1635,2724,15000,15000,0
T6,100,5198,8662,15000,15000,0
T7,100,644,1072,15000,15000,0
T8,100,678,1130,20000,20000,0
T9,100,1750,2916,20000,20000,0
T10,100,105,175,25000,25000,0
T11,100,12,20,30000,30000,0
T12,100,218,363,30000,30000,0
T13,100,2696,4493,50000,50000,0
T14,100,5051,8418,60000,60000,0
T15,100,622,1036,85000,85000,0
