Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2,3,10000,10000,0
T1,100,225,374,10000,10000,0
T2,100,44,72,10000,10000,0
T3,100,4323,7205,20000,20000,0
T4,100,4189,6981,20000,20000,0
T5,100,2903,4838,20000,20000,0
T6,100,3857,6428,20000,20000,0
T7,100,4778,7963,20000,20000,0
T8,100,273,455,20000,20000,0
T9,100,2145,3575,20000,20000,0
T10,100,1188,1979,25000,25000,0
T11,100,1416,2359,35000,35000,0
T12,100,1230,2049,35000,35000,0
T13,100,2456,4092,55000,55000,0
T14,100,4759,7931,55000,55000,0
T15,100,3183,5305,90000,90000,0
