Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,740,1233,10000,10000,0
T1,100,309,514,10000,10000,0
T2,100,720,1199,10000,10000,0
T3,100,954,1589,10000,10000,0
T4,100,3740,6232,15000,15000,0
T5,100,2670,4450,15000,15000,0
T6,100,482,802,30000,30000,0
T7,100,1457,2427,30000,30000,0
T8,100,5679,9465,30000,30000,0
T9,100,5222,8702,35000,35000,0
T10,100,3558,5930,45000,45000,0
T11,100,4349,7247,45000,45000,0
T12,100,1820,3032,55000,55000,0
T13,100,2112,3519,95000,95000,0
T14,100,9135,15224,95000,95000,0
T15,100,985,1641,95000,95000,0
