Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,31,51,10000,10000,0
T1,100,854,1422,10000,10000,0
T2,100,347,578,10000,10000,0
T3,100,30,50,10000,10000,0
T4,100,4131,6884,15000,15000,0
T5,100,854,1423,20000,20000,0
T6,100,408,679,20000,20000,0
T7,100,1317,2194,20000,20000,0
T8,100,377,627,25000,25000,0
T9,100,3877,6461,25000,25000,0
T10,100,5804,9673,30000,30000,0
T11,100,77,128,30000,30000,0
T12,100,10231,17051,35000,35000,0
T13,100,132,220,35000,35000,0
T14,100,3071,5117,60000,60000,0
T15,100,12755,21257,65000,65000,0
