Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,714,1189,10000,10000,0
T1,100,2214,3689,10000,10000,0
T2,100,424,706,10000,10000,0
T3,100,124,206,20000,20000,0
T4,100,2041,3401,20000,20000,0
T5,100,13672,22786,25000,25000,0
T6,100,1560,2599,25000,25000,0
T7,100,422,702,25000,25000,0
T8,100,1326,2210,30000,30000,0
T9,100,1652,2753,30000,30000,0
T10,100,404,673,35000,35000,0
T11,100,275,458,50000,50000,0
T12,100,2687,4478,60000,60000,0
T13,100,2652,4420,70000,70000,0
T14,100,5292,8819,75000,75000,0
T15,100,8597,14328,85000,85000,0
