Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,510,850,10000,10000,0
T1,100,34,56,10000,10000,0
T2,100,3034,5056,15000,15000,0
T3,100,421,701,15000,15000,0
T4,100,3468,5779,15000,15000,0
T5,100,642,1070,15000,15000,0
T6,100,1045,1741,15000,15000,0
T7,100,924,1539,15000,15000,0
T8,100,732,1220,15000,15000,0
T9,100,5169,8615,20000,20000,0
T10,100,2873,4787,25000,25000,0
T11,100,182,303,30000,30000,0
T12,100,999,1664,35000,35000,0
T13,100,6657,11094,40000,40000,0
T14,100,2535,4224,45000,45000,0
T15,100,4947,8245,70000,70000,0
