Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1346,2242,10000,10000,0
T1,100,495,824,10000,10000,0
T2,100,1787,2978,10000,10000,0
T3,100,177,295,10000,10000,0
T4,100,2868,4779,10000,10000,0
T5,100,360,599,15000,15000,0
T6,100,885,1475,15000,15000,0
T7,100,870,1450,15000,15000,0
T8,100,532,886,15000,15000,0
T9,100,490,816,15000,15000,0
T10,100,2516,4192,30000,30000,0
T11,100,4077,6795,30000,30000,0
T12,100,6559,10931,45000,45000,0
T13,100,4089,6814,55000,55000,0
T14,100,5326,8876,60000,60000,0
T15,100,2291,3817,65000,65000,0
