Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1545,2574,10000,10000,0
T1,100,248,413,10000,10000,0
T2,100,436,726,10000,10000,0
T3,100,1332,2220,10000,10000,0
T4,100,1527,2545,10000,10000,0
T5,100,232,386,10000,10000,0
T6,100,3152,5252,15000,15000,0
T7,100,1106,1843,15000,15000,0
T8,100,1323,2204,15000,15000,0
T9,100,2394,3989,20000,20000,0
T10,100,689,1147,20000,20000,0
T11,100,411,684,30000,30000,0
T12,100,1601,2668,40000,40000,0
T13,100,879,1464,40000,40000,0
T14,100,5678,9463,60000,60000,0
T15,100,13769,22947,65000,65000,0
