Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,381,634,10000,10000,0
T1,100,1196,1992,10000,10000,0
T2,100,28,46,10000,10000,0
T3,100,600,999,20000,20000,0
T4,100,9020,15033,20000,20000,0
T5,100,2677,4461,20000,20000,0
T6,100,167,278,25000,25000,0
T7,100,112,186,30000,30000,0
T8,100,4995,8325,30000,30000,0
T9,100,5111,8518,30000,30000,0
T10,100,726,1209,35000,35000,0
T11,100,2510,4182,35000,35000,0
T12,100,2580,4300,45000,45000,0
T13,100,3723,6205,50000,50000,0
T14,100,3530,5883,60000,60000,0
T15,100,2242,3736,65000,65000,0
