Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,296,492,10000,10000,0
T1,100,87,145,10000,10000,0
T2,100,2645,4408,10000,10000,0
T3,100,355,591,15000,15000,0
T4,100,3241,5401,15000,15000,0
T5,100,716,1193,20000,20000,0
T6,100,108,179,20000,20000,0
T7,100,2898,4830,20000,20000,0
T8,100,9241,15401,30000,30000,0
T9,100,326,543,35000,35000,0
T10,100,5004,8340,35000,35000,0
T11,100,35,57,35000,35000,0
T12,100,156,260,50000,50000,0
T13,100,4159,6931,55000,55000,0
T14,100,1939,3231,60000,60000,0
T15,100,10442,17403,75000,75000,0
