Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1581,2635,10000,10000,0
T1,100,1116,1859,15000,15000,0
T2,100,1976,3293,15000,15000,0
T3,100,2420,4032,15000,15000,0
T4,100,1618,2696,15000,15000,0
T5,100,1932,3220,20000,20000,0
T6,100,459,764,20000,20000,0
T7,100,729,1214,20000,20000,0
T8,100,4291,7151,25000,25000,0
T9,100,3844,6406,35000,35000,0
T10,100,400,666,45000,45000,0
T11,100,1915,3191,60000,60000,0
T12,100,11033,18388,60000,60000,0
T13,100,4919,8198,70000,70000,0
T14,100,6450,10749,90000,90000,0
T15,100,243,404,90000,90000,0
