Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,135,224,10000,10000,0
T1,100,1647,2744,10000,10000,0
T2,100,2604,4340,10000,10000,0
T3,100,753,1255,15000,15000,0
T4,100,1996,3326,15000,15000,0
T5,100,625,1041,20000,20000,0
T6,100,2820,4700,20000,20000,0
T7,100,716,1192,20000,20000,0
T8,100,197,328,25000,25000,0
T9,100,290,482,25000,25000,0
T10,100,2391,3985,35000,35000,0
T11,100,6370,10616,45000,45000,0
T12,100,4428,7379,55000,55000,0
T13,100,167,278,55000,55000,0
T14,100,7773,12955,70000,70000,0
T15,100,16774,27956,90000,90000,0
