Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,504,839,10000,10000,0
T1,100,1349,2247,10000,10000,0
T2,100,1936,3226,10000,10000,0
T3,100,246,409,10000,10000,0
T4,100,837,1394,10000,10000,0
T5,100,634,1056,15000,15000,0
T6,100,2688,4479,15000,15000,0
T7,100,3187,5311,15000,15000,0
T8,100,1068,1779,20000,20000,0
T9,100,1754,2922,20000,20000,0
T10,100,1161,1935,30000,30000,0
T11,100,1840,3066,35000,35000,0
T12,100,1522,2536,50000,50000,0
T13,100,3417,5695,70000,70000,0
T14,100,627,1044,75000,75000,0
T15,100,18936,31560,95000,95000,0
