Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,465,775,10000,10000,0
T1,100,839,1398,10000,10000,0
T2,100,896,1493,10000,10000,0
T3,100,727,1211,10000,10000,0
T4,100,128,213,10000,10000,0
T5,100,4179,6964,15000,15000,0
T6,100,621,1035,20000,20000,0
T7,100,1019,1698,25000,25000,0
T8,100,1198,1996,35000,35000,0
T9,100,254,422,40000,40000,0
T10,100,1260,2100,40000,40000,0
T11,100,6,9,40000,40000,0
T12,100,35628,59380,65000,65000,0
T13,100,1343,2238,70000,70000,0
T14,100,1158,1930,80000,80000,0
T15,100,10416,17359,80000,80000,0
