Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,49,81,10000,10000,0
T1,100,446,742,10000,10000,0
T2,100,864,1440,10000,10000,0
T3,100,5205,8674,15000,15000,0
T4,100,3447,5745,15000,15000,0
T5,100,1353,2254,25000,25000,0
T6,100,2187,3644,25000,25000,0
T7,100,1416,2360,35000,35000,0
T8,100,893,1487,35000,35000,0
T9,100,6477,10795,45000,45000,0
T10,100,1163,1938,45000,45000,0
T11,100,2237,3728,45000,45000,0
T12,100,7483,12471,60000,60000,0
T13,100,7230,12050,85000,85000,0
T14,100,1684,2806,90000,90000,0
T15,100,6484,10806,90000,90000,0
