Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,258,430,10000,10000,0
T1,100,102,170,10000,10000,0
T2,100,2811,4685,15000,15000,0
T3,100,1707,2844,15000,15000,0
T4,100,126,209,25000,25000,0
T5,100,1016,1693,25000,25000,0
T6,100,1438,2396,35000,35000,0
T7,100,9320,15533,35000,35000,0
T8,100,3033,5054,40000,40000,0
T9,100,1931,3217,45000,45000,0
T10,100,9222,15369,45000,45000,0
T11,100,3318,5529,60000,60000,0
T12,100,742,1236,60000,60000,0
T13,100,9133,15221,70000,70000,0
T14,100,3970,6616,75000,75000,0
T15,100,15759,26264,90000,90000,0
