Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1179,1964,10000,10000,0
T1,100,369,614,10000,10000,0
T2,100,377,627,10000,10000,0
T3,100,948,1580,10000,10000,0
T4,100,727,1211,15000,15000,0
T5,100,692,1153,20000,20000,0
T6,100,569,947,20000,20000,0
T7,100,4702,7836,20000,20000,0
T8,100,713,1188,30000,30000,0
T9,100,2948,4912,40000,40000,0
T10,100,470,782,45000,45000,0
T11,100,636,1059,45000,45000,0
T12,100,11577,19295,50000,50000,0
T13,100,5182,8636,50000,50000,0
T14,100,11438,19063,55000,55000,0
T15,100,11300,18833,80000,80000,0
