Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,630,1050,10000,10000,0
T1,100,158,262,10000,10000,0
T2,100,687,1144,10000,10000,0
T3,100,119,197,10000,10000,0
T4,100,1556,2593,15000,15000,0
T5,100,1267,2111,15000,15000,0
T6,100,569,947,15000,15000,0
T7,100,1375,2291,15000,15000,0
T8,100,3702,6170,35000,35000,0
T9,100,21407,35677,55000,55000,0
T10,100,7098,11829,60000,60000,0
T11,100,2049,3415,60000,60000,0
T12,100,9284,15472,60000,60000,0
T13,100,660,1099,75000,75000,0
T14,100,531,884,80000,80000,0
T15,100,11652,19420,80000,80000,0
