Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,698,1162,10000,10000,0
T1,100,113,188,10000,10000,0
T2,100,1916,3192,10000,10000,0
T3,100,1641,2735,15000,15000,0
T4,100,814,1356,20000,20000,0
T5,100,2579,4298,20000,20000,0
T6,100,1881,3134,25000,25000,0
T7,100,2237,3728,30000,30000,0
T8,100,64,106,30000,30000,0
T9,100,4391,7318,45000,45000,0
T10,100,372,619,45000,45000,0
T11,100,19205,32008,60000,60000,0
T12,100,6828,11380,60000,60000,0
T13,100,396,659,65000,65000,0
T14,100,13328,22212,80000,80000,0
T15,100,2175,3624,90000,90000,0
