Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,124,206,10000,10000,0
T1,100,168,280,10000,10000,0
T2,100,3458,5762,10000,10000,0
T3,100,629,1047,15000,15000,0
T4,100,1934,3222,15000,15000,0
T5,100,1551,2585,15000,15000,0
T6,100,1335,2225,15000,15000,0
T7,100,71,117,15000,15000,0
T8,100,1852,3086,30000,30000,0
T9,100,1715,2857,40000,40000,0
T10,100,7765,12941,55000,55000,0
T11,100,9874,16456,60000,60000,0
T12,100,1337,2227,60000,60000,0
T13,100,13849,23081,75000,75000,0
T14,100,353,587,80000,80000,0
T15,100,6817,11361,90000,90000,0
