Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2051,3417,10000,10000,0
T1,100,17,28,10000,10000,0
T2,100,2583,4305,15000,15000,0
T3,100,1342,2236,15000,15000,0
T4,100,205,341,20000,20000,0
T5,100,12,20,20000,20000,0
T6,100,2610,4349,25000,25000,0
T7,100,687,1145,30000,30000,0
T8,100,3078,5129,30000,30000,0
T9,100,4489,7481,45000,45000,0
T10,100,13027,21711,45000,45000,0
T11,100,5382,8970,60000,60000,0
T12,100,4069,6781,75000,75000,0
T13,100,5024,8373,75000,75000,0
T14,100,6746,11242,90000,90000,0
T15,100,5018,8363,90000,90000,0
