Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,50,87,145,1000,0
0,1,1000,1050,87,145,2000,5
0,2,2000,2050,87,145,3000,14
0,3,3000,3050,87,145,4000,19
0,4,4000,4050,87,145,5000,28
0,5,5000,5050,87,145,6000,33
0,6,6000,6050,87,145,7000,42
0,7,7000,7050,87,145,8000,47
0,8,8000,8050,87,145,9000,56
0,9,9000,9050,87,145,10000,61
1,0,0,50,126,210,1000,1
1,1,1000,1050,126,210,2000,6
1,2,2000,2050,126,210,3000,15
1,3,3000,3050,126,210,4000,20
1,4,4000,4050,126,210,5000,29
1,5,5000,5050,126,210,6000,34
1,6,6000,6050,126,210,7000,43
1,7,7000,7050,126,210,8000,48
1,8,8000,8050,126,210,9000,57
1,9,9000,9050,126,210,10000,62
2,0,0,50,360,600,1000,2
2,1,1000,1050,360,600,2000,7
2,2,2000,2050,360,600,3000,16
2,3,3000,3050,360,600,4000,21
2,4,4000,4050,360,600,5000,30
2,5,5000,5050,360,600,6000,35
2,6,6000,6050,360,600,7000,44
2,7,7000,7050,360,600,8000,49
2,8,8000,8050,360,600,9000,58
2,9,9000,9050,360,600,10000,63
3,0,0,50,27,44,1000,3
3,1,1000,1050,27,44,2000,8
3,2,2000,2050,27,44,3000,17
3,3,3000,3050,27,44,4000,22
3,4,4000,4050,27,44,5000,31
3,5,5000,5050,27,44,6000,36
3,6,6000,6050,27,44,7000,45
3,7,7000,7050,27,44,8000,50
3,8,8000,8050,27,44,9000,59
3,9,9000,9050,27,44,10000,64
4,0,0,50,326,543,1000,4
4,1,1000,1050,326,543,2000,9
4,2,2000,2050,326,543,3000,18
4,3,3000,3050,326,543,4000,23
4,4,4000,4050,326,543,5000,32
4,5,5000,5050,326,543,6000,37
4,6,6000,6050,326,543,7000,46
4,7,7000,7050,326,543,8000,51
4,8,8000,8050,326,543,9000,60
4,9,9000,9050,326,543,10000,65
5,0,0,100,1053,1755,2000,10
5,1,2000,2100,1053,1755,4000,24
5,2,4000,4100,1053,1755,6000,38
5,3,6000,6100,1053,1755,8000,52
5,4,8000,8100,1053,1755,10000,66
6,0,0,100,499,831,2000,11
6,1,2000,2100,499,831,4000,25
6,2,4000,4100,499,831,6000,39
6,3,6000,6100,499,831,8000,53
6,4,8000,8100,499,831,10000,67
7,0,0,100,276,459,2000,12
7,1,2000,2100,276,459,4000,26
7,2,4000,4100,276,459,6000,40
7,3,6000,6100,276,459,8000,54
7,4,8000,8100,276,459,10000,68
8,0,0,100,47,77,2000,13
8,1,2000,2100,47,77,4000,27
8,2,4000,4100,47,77,6000,41
8,3,6000,6100,47,77,8000,55
8,4,8000,8100,47,77,10000,69
9,0,0,500,579,965,10000,70
