Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,235,391,10000,10000,0
T1,100,255,425,15000,15000,0
T2,100,2765,4608,15000,15000,0
T3,100,1852,3086,15000,15000,0
T4,100,6409,10681,20000,20000,0
T5,100,5423,9037,20000,20000,0
T6,100,728,1212,25000,25000,0
T7,100,4485,7475,25000,25000,0
T8,100,660,1099,25000,25000,0
T9,100,2319,3865,30000,30000,0
T10,100,11625,19374,30000,30000,0
T11,100,1586,2642,30000,30000,0
T12,100,15329,25548,40000,40000,0
T13,100,5778,9629,45000,45000,0
T14,100,5076,8460,45000,45000,0
T15,100,5003,8338,60000,60000,0
