Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1491,2485,10000,10000,0
T1,100,1137,1894,10000,10000,0
T2,100,230,382,10000,10000,0
T3,100,5557,9261,10000,10000,0
T4,100,4383,7305,15000,15000,0
T5,100,1188,1980,15000,15000,0
T6,100,1651,2751,15000,15000,0
T7,100,2255,3758,20000,20000,0
T8,100,2189,3647,25000,25000,0
T9,100,1255,2091,25000,25000,0
T10,100,3411,5684,35000,35000,0
T11,100,10155,16925,60000,60000,0
T12,100,28163,46938,65000,65000,0
T13,100,708,1180,65000,65000,0
T14,100,1218,2029,65000,65000,0
T15,100,8745,14575,90000,90000,0
