Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1970,3282,10000,10000,0
T1,100,2733,4555,10000,10000,0
T2,100,99,164,10000,10000,0
T3,100,2824,4706,10000,10000,0
T4,100,2409,4015,15000,15000,0
T5,100,3221,5368,15000,15000,0
T6,100,1505,2508,15000,15000,0
T7,100,4189,6981,20000,20000,0
T8,100,153,254,25000,25000,0
T9,100,3852,6420,30000,30000,0
T10,100,5463,9104,35000,35000,0
T11,100,3304,5506,55000,55000,0
T12,100,3916,6526,60000,60000,0
T13,100,22262,37102,60000,60000,0
T14,100,7340,12233,70000,70000,0
T15,100,4248,7080,70000,70000,0
