Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,834,1390,10000,10000,0
T1,100,358,596,10000,10000,0
T2,100,300,500,10000,10000,0
T3,100,1218,2030,10000,10000,0
T4,100,3219,5365,15000,15000,0
T5,100,137,227,15000,15000,0
T6,100,768,1280,15000,15000,0
T7,100,2208,3679,15000,15000,0
T8,100,8637,14394,20000,20000,0
T9,100,9145,15241,35000,35000,0
T10,100,12565,20941,40000,40000,0
T11,100,3065,5107,45000,45000,0
T12,100,14794,24656,50000,50000,0
T13,100,3922,6536,60000,60000,0
T14,100,4564,7606,60000,60000,0
T15,100,17484,29139,90000,90000,0
