Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1949,3247,10000,10000,0
T1,100,480,799,10000,10000,0
T2,100,1034,1722,10000,10000,0
T3,100,632,1052,10000,10000,0
T4,100,5754,9590,15000,15000,0
T5,100,720,1199,15000,15000,0
T6,100,3412,5686,20000,20000,0
T7,100,984,1639,25000,25000,0
T8,100,5279,8798,35000,35000,0
T9,100,6740,11232,35000,35000,0
T10,100,12723,21205,45000,45000,0
T11,100,7385,12307,60000,60000,0
T12,100,16269,27114,60000,60000,0
T13,100,4045,6741,65000,65000,0
T14,100,4451,7418,65000,65000,0
T15,100,17851,29751,90000,90000,0
