Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3630,6050,10000,10000,0
T1,100,2165,3608,15000,15000,0
T2,100,5,7,15000,15000,0
T3,100,507,844,15000,15000,0
T4,100,1158,1930,20000,20000,0
T5,100,1112,1853,20000,20000,0
T6,100,5185,8641,25000,25000,0
T7,100,1796,2992,25000,25000,0
T8,100,778,1296,25000,25000,0
T9,100,13983,23305,30000,30000,0
T10,100,12203,20337,40000,40000,0
T11,100,160,266,40000,40000,0
T12,100,3066,5110,45000,45000,0
T13,100,7519,12531,60000,60000,0
T14,100,8668,14446,65000,65000,0
T15,100,21634,36056,65000,65000,0
