Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2414,4022,10000,10000,0
T1,100,220,366,10000,10000,0
T2,100,1958,3263,10000,10000,0
T3,100,2024,3372,10000,10000,0
T4,100,1080,1800,10000,10000,0
T5,100,1494,2489,10000,10000,0
T6,100,1659,2764,15000,15000,0
T7,100,990,1650,15000,15000,0
T8,100,4763,7938,15000,15000,0
T9,100,4587,7644,15000,15000,0
T10,100,8240,13733,25000,25000,0
T11,100,1332,2220,30000,30000,0
T12,100,2112,3519,45000,45000,0
T13,100,5772,9620,80000,80000,0
T14,100,6345,10574,85000,85000,0
T15,100,10233,17055,90000,90000,0
