Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3041,5067,10000,10000,0
T1,100,38,62,10000,10000,0
T2,100,5356,8926,15000,15000,0
T3,100,3110,5183,15000,15000,0
T4,100,234,389,15000,15000,0
T5,100,1162,1936,20000,20000,0
T6,100,6433,10721,25000,25000,0
T7,100,3983,6638,35000,35000,0
T8,100,5880,9800,35000,35000,0
T9,100,9044,15072,35000,35000,0
T10,100,10995,18325,55000,55000,0
T11,100,1452,2419,55000,55000,0
T12,100,12763,21271,60000,60000,0
T13,100,6825,11374,60000,60000,0
T14,100,3622,6036,60000,60000,0
T15,100,2621,4368,60000,60000,0
