Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2113,3521,10000,10000,0
T1,100,1197,1995,10000,10000,0
T2,100,1704,2839,10000,10000,0
T3,100,143,238,15000,15000,0
T4,100,2688,4479,15000,15000,0
T5,100,4071,6784,20000,20000,0
T6,100,11895,19824,35000,35000,0
T7,100,8403,14004,35000,35000,0
T8,100,8072,13452,35000,35000,0
T9,100,11905,19841,35000,35000,0
T10,100,1707,2844,40000,40000,0
T11,100,940,1566,50000,50000,0
T12,100,143,238,55000,55000,0
T13,100,4127,6877,55000,55000,0
T14,100,9145,15241,60000,60000,0
T15,100,4502,7503,70000,70000,0
