Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,113,187,10000,10000,0
T1,100,971,1617,10000,10000,0
T2,100,15,25,10000,10000,0
T3,100,2156,3593,10000,10000,0
T4,100,1952,3253,10000,10000,0
T5,100,5700,9500,15000,15000,0
T6,100,1721,2868,15000,15000,0
T7,100,1549,2581,15000,15000,0
T8,100,780,1299,15000,15000,0
T9,100,137,227,20000,20000,0
T10,100,8280,13800,35000,35000,0
T11,100,10097,16827,50000,50000,0
T12,100,1260,2100,50000,50000,0
T13,100,7647,12745,60000,60000,0
T14,100,7729,12881,75000,75000,0
T15,100,47573,79288,90000,90000,0
