Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,293,488,10000,10000,0
T1,100,1115,1857,10000,10000,0
T2,100,1007,1677,10000,10000,0
T3,100,3408,5680,10000,10000,0
T4,100,2780,4633,10000,10000,0
T5,100,4253,7087,15000,15000,0
T6,100,23,37,15000,15000,0
T7,100,7828,13046,15000,15000,0
T8,100,93,155,20000,20000,0
T9,100,617,1027,20000,20000,0
T10,100,696,1159,25000,25000,0
T11,100,3338,5563,30000,30000,0
T12,100,6305,10508,50000,50000,0
T13,100,20511,34185,80000,80000,0
T14,100,10470,17450,80000,80000,0
T15,100,4294,7156,95000,95000,0
