Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,186,309,10000,10000,0
T1,100,2822,4702,10000,10000,0
T2,100,3127,5211,10000,10000,0
T3,100,1176,1960,15000,15000,0
T4,100,848,1413,20000,20000,0
T5,100,502,836,25000,25000,0
T6,100,1948,3246,30000,30000,0
T7,100,7082,11802,30000,30000,0
T8,100,7136,11892,35000,35000,0
T9,100,6783,11305,40000,40000,0
T10,100,3686,6142,40000,40000,0
T11,100,1784,2972,55000,55000,0
T12,100,12755,21257,55000,55000,0
T13,100,11748,19580,75000,75000,0
T14,100,26023,43371,80000,80000,0
T15,100,10641,17735,80000,80000,0
