Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,596,992,10000,10000,0
T1,1000,1371,2284,10000,10000,0
T2,1000,828,1380,10000,10000,0
T3,1000,1609,2681,10000,10000,0
T4,1000,24,40,10000,10000,0
T5,1000,1191,1984,10000,10000,0
T6,1000,658,1096,10000,10000,0
T7,1500,51,85,15000,15000,0
T8,1500,311,518,15000,15000,0
T9,1500,2306,3843,15000,15000,0
T10,1500,1077,1794,15000,15000,0
T11,2000,3417,5694,20000,20000,0
T12,2500,3523,5871,25000,25000,0
T13,3000,4455,7425,30000,30000,0
T14,3500,335,557,35000,35000,0
T15,3500,5010,8350,35000,35000,0
T16,4000,17199,28664,40000,40000,0
T17,4000,1725,2875,40000,40000,0
T18,4500,5900,9832,45000,45000,0
T19,5000,6630,11049,50000,50000,0
T20,6000,17364,28939,60000,60000,0
T21,7000,16373,27288,70000,70000,0
T22,7000,5118,8530,70000,70000,0
T23,7500,4259,7098,75000,75000,0
