Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,150,250,10000,10000,0
T1,1000,624,1039,10000,10000,0
T2,1500,5805,9675,15000,15000,0
T3,1500,2445,4075,15000,15000,0
T4,1500,5658,9429,15000,15000,0
T5,1500,2302,3836,15000,15000,0
T6,1500,942,1569,15000,15000,0
T7,2000,1158,1929,20000,20000,0
T8,2000,528,880,20000,20000,0
T9,2000,918,1529,20000,20000,0
T10,2000,194,323,20000,20000,0
T11,2000,1544,2572,20000,20000,0
T12,2000,7025,11707,20000,20000,0
T13,2500,8542,14236,25000,25000,0
T14,3000,2357,3928,30000,30000,0
T15,3500,1356,2259,35000,35000,0
T16,3500,2639,4397,35000,35000,0
T17,5000,612,1019,50000,50000,0
T18,5000,12,20,50000,50000,0
T19,7000,1323,2204,70000,70000,0
T20,7000,12891,21485,70000,70000,0
T21,7500,1638,2729,75000,75000,0
T22,7500,12333,20555,75000,75000,0
T23,7500,11619,19364,75000,75000,0
