Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,863,1438,10000,10000,0
T1,100,73,121,10000,10000,0
T2,100,669,1114,10000,10000,0
T3,100,1274,2122,15000,15000,0
T4,100,5373,8955,15000,15000,0
T5,100,4324,7206,15000,15000,0
T6,100,2276,3793,20000,20000,0
T7,100,6408,10680,20000,20000,0
T8,100,3143,5238,25000,25000,0
T9,100,3619,6031,25000,25000,0
T10,100,185,307,30000,30000,0
T11,100,91,151,30000,30000,0
T12,100,2910,4850,30000,30000,0
T13,100,2302,3836,30000,30000,0
T14,100,16,26,35000,35000,0
T15,100,1272,2120,35000,35000,0
T16,100,10353,17255,50000,50000,0
T17,100,1138,1896,60000,60000,0
T18,100,13359,22265,70000,70000,0
T19,100,14713,24521,70000,70000,0
T20,100,1676,2792,75000,75000,0
T21,100,6339,10565,75000,75000,0
T22,100,1149,1914,80000,80000,0
T23,100,28416,47359,90000,90000,0
