Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1373,2287,10000,10000,0
T1,100,968,1612,10000,10000,0
T2,100,3249,5415,10000,10000,0
T3,100,3978,6630,10000,10000,0
T4,100,80,132,10000,10000,0
T5,100,971,1617,15000,15000,0
T6,100,1709,2847,15000,15000,0
T7,100,1934,3222,15000,15000,0
T8,100,272,453,15000,15000,0
T9,100,602,1003,20000,20000,0
T10,100,3845,6408,20000,20000,0
T11,100,2815,4691,20000,20000,0
T12,100,1996,3326,20000,20000,0
T13,100,2184,3639,20000,20000,0
T14,100,60,99,20000,20000,0
T15,100,5303,8837,20000,20000,0
T16,100,2437,4061,30000,30000,0
T17,100,4664,7773,40000,40000,0
T18,100,2507,4178,40000,40000,0
T19,100,7241,12067,40000,40000,0
T20,100,6430,10716,65000,65000,0
T21,100,6180,10300,65000,65000,0
T22,100,2421,4035,65000,65000,0
T23,100,5390,8983,70000,70000,0
