Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,2728,4546,10000,10000,0
T1,100,920,1533,10000,10000,0
T2,100,1160,1932,10000,10000,0
T3,100,2107,3511,15000,15000,0
T4,100,2585,4307,20000,20000,0
T5,100,4117,6861,20000,20000,0
T6,100,6993,11655,20000,20000,0
T7,100,1481,2467,20000,20000,0
T8,100,5415,9024,25000,25000,0
T9,100,4059,6764,30000,30000,0
T10,100,1176,1960,30000,30000,0
T11,100,692,1153,35000,35000,0
T12,100,1320,2200,35000,35000,0
T13,100,94,156,35000,35000,0
T14,100,1062,1770,40000,40000,0
T15,100,950,1582,40000,40000,0
T16,100,13347,22244,40000,40000,0
T17,100,3662,6103,45000,45000,0
T18,100,365,607,45000,45000,0
T19,100,6956,11593,50000,50000,0
T20,100,6350,10582,50000,50000,0
T21,100,310,516,50000,50000,0
T22,100,10088,16812,80000,80000,0
T23,100,15939,26564,90000,90000,0
