Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,5873,9788,10000,10000,0
T1,100,595,991,10000,10000,0
T2,100,1903,3171,15000,15000,0
T3,100,3565,5941,15000,15000,0
T4,100,557,927,15000,15000,0
T5,100,8220,13700,15000,15000,0
T6,100,240,399,15000,15000,0
T7,100,4291,7151,15000,15000,0
T8,100,280,466,15000,15000,0
T9,100,465,774,20000,20000,0
T10,100,1590,2649,25000,25000,0
T11,100,399,665,35000,35000,0
T12,100,776,1292,35000,35000,0
T13,100,2309,3847,40000,40000,0
T14,100,972,1619,40000,40000,0
T15,100,2264,3772,45000,45000,0
T16,100,7389,12315,60000,60000,0
T17,100,6866,11442,70000,70000,0
T18,100,7227,12044,70000,70000,0
T19,100,17895,29824,75000,75000,0
T20,100,3153,5255,75000,75000,0
T21,100,1252,2086,75000,75000,0
T22,100,2588,4312,80000,80000,0
T23,100,5069,8448,90000,90000,0
