Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,613,1021,10000,10000,0
T1,1000,513,855,10000,10000,0
T2,1000,305,508,10000,10000,0
T3,1000,158,262,10000,10000,0
T4,1000,2094,3489,10000,10000,0
T5,1000,228,380,10000,10000,0
T6,1500,1383,2304,15000,15000,0
T7,1500,15,25,15000,15000,0
T8,1500,764,1272,15000,15000,0
T9,2000,5072,8452,20000,20000,0
T10,2000,718,1196,20000,20000,0
T11,2000,1523,2537,20000,20000,0
T12,2000,4098,6829,20000,20000,0
T13,3000,16027,26711,30000,30000,0
T14,3000,2300,3833,30000,30000,0
T15,3000,3962,6602,30000,30000,0
T16,3500,2759,4598,35000,35000,0
T17,5500,9459,15765,55000,55000,0
T18,5500,9130,15216,55000,55000,0
T19,6000,3884,6473,60000,60000,0
T20,6000,15545,25908,60000,60000,0
T21,7000,2324,3872,70000,70000,0
T22,7500,11996,19992,75000,75000,0
T23,9000,8817,14694,90000,90000,0
