Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,1193,1987,10000,10000,0
T1,1000,1494,2490,10000,10000,0
T2,1000,1577,2627,10000,10000,0
T3,1000,1221,2035,10000,10000,0
T4,1000,86,142,10000,10000,0
T5,1500,302,503,15000,15000,0
T6,1500,72,119,15000,15000,0
T7,1500,6286,10476,15000,15000,0
T8,1500,604,1006,15000,15000,0
T9,1500,3252,5419,15000,15000,0
T10,2500,5286,8809,25000,25000,0
T11,2500,872,1452,25000,25000,0
T12,2500,501,834,25000,25000,0
T13,3000,3082,5136,30000,30000,0
T14,3000,4950,8249,30000,30000,0
T15,3500,1673,2788,35000,35000,0
T16,4000,1257,2094,40000,40000,0
T17,4000,3522,5870,40000,40000,0
T18,5000,5705,9508,50000,50000,0
T19,5000,14730,24550,50000,50000,0
T20,6000,1271,2118,60000,60000,0
T21,6000,3749,6248,60000,60000,0
T22,7500,1623,2705,75000,75000,0
T23,8500,34595,57657,85000,85000,0
