Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1297,2161,10000,10000,0
T1,100,2334,3889,10000,10000,0
T2,100,3441,5735,10000,10000,0
T3,100,2013,3354,10000,10000,0
T4,100,107,177,10000,10000,0
T5,100,2073,3454,10000,10000,0
T6,100,562,936,10000,10000,0
T7,100,350,582,10000,10000,0
T8,100,62,102,15000,15000,0
T9,100,138,229,15000,15000,0
T10,100,4484,7473,15000,15000,0
T11,100,770,1282,20000,20000,0
T12,100,9464,15772,20000,20000,0
T13,100,1032,1720,25000,25000,0
T14,100,273,454,25000,25000,0
T15,100,2061,3434,25000,25000,0
T16,100,500,833,30000,30000,0
T17,100,2519,4198,40000,40000,0
T18,100,2699,4498,45000,45000,0
T19,100,3096,5159,45000,45000,0
T20,100,3873,6455,45000,45000,0
T21,100,13251,22084,75000,75000,0
T22,100,2034,3390,90000,90000,0
T23,100,19994,33322,95000,95000,0
