Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,502,836,10000,10000,0
T1,1000,2592,4319,10000,10000,0
T2,1000,517,861,10000,10000,0
T3,1000,3972,6620,10000,10000,0
T4,1000,857,1428,10000,10000,0
T5,1000,1073,1788,10000,10000,0
T6,1500,2926,4876,15000,15000,0
T7,1500,564,939,15000,15000,0
T8,1500,4909,8181,15000,15000,0
T9,1500,3607,6011,15000,15000,0
T10,1500,844,1406,15000,15000,0
T11,2000,3158,5262,20000,20000,0
T12,2500,1202,2002,25000,25000,0
T13,2500,2154,3589,25000,25000,0
T14,2500,493,821,25000,25000,0
T15,3000,3035,5057,30000,30000,0
T16,3500,1429,2381,35000,35000,0
T17,4500,2277,3795,45000,45000,0
T18,4500,4380,7300,45000,45000,0
T19,5000,2160,3599,50000,50000,0
T20,7000,4889,8148,70000,70000,0
T21,7500,8478,14130,75000,75000,0
T22,9000,13588,22646,90000,90000,0
T23,9000,8424,14040,90000,90000,0
