Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,11,18,10000,10000,0
T1,100,448,746,10000,10000,0
T2,100,1600,2666,10000,10000,0
T3,100,2854,4756,10000,10000,0
T4,100,1043,1738,10000,10000,0
T5,100,192,319,10000,10000,0
T6,100,702,1169,10000,10000,0
T7,100,746,1242,15000,15000,0
T8,100,4397,7327,15000,15000,0
T9,100,2989,4981,15000,15000,0
T10,100,2913,4854,15000,15000,0
T11,100,80,133,20000,20000,0
T12,100,2960,4933,20000,20000,0
T13,100,63,104,25000,25000,0
T14,100,5190,8650,25000,25000,0
T15,100,2180,3633,25000,25000,0
T16,100,5030,8383,30000,30000,0
T17,100,325,541,30000,30000,0
T18,100,4467,7444,50000,50000,0
T19,100,1092,1819,50000,50000,0
T20,100,9763,16271,55000,55000,0
T21,100,5954,9922,65000,65000,0
T22,100,8375,13958,65000,65000,0
T23,100,24170,40283,75000,75000,0
