Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,95,157,10000,10000,0
T1,100,184,306,10000,10000,0
T2,100,1579,2631,15000,15000,0
T3,100,1235,2058,15000,15000,0
T4,100,2696,4492,15000,15000,0
T5,100,3339,5565,15000,15000,0
T6,100,1789,2981,15000,15000,0
T7,100,152,252,20000,20000,0
T8,100,3038,5063,20000,20000,0
T9,100,3180,5300,20000,20000,0
T10,100,3352,5586,20000,20000,0
T11,100,429,715,20000,20000,0
T12,100,390,650,20000,20000,0
T13,100,11342,18902,25000,25000,0
T14,100,5064,8440,25000,25000,0
T15,100,2654,4423,35000,35000,0
T16,100,2632,4386,40000,40000,0
T17,100,9521,15868,40000,40000,0
T18,100,2062,3436,55000,55000,0
T19,100,6183,10305,55000,55000,0
T20,100,3592,5986,55000,55000,0
T21,100,8785,14641,60000,60000,0
T22,100,4939,8231,70000,70000,0
T23,100,11114,18523,75000,75000,0
