Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,4161,6934,10000,10000,0
T1,100,3701,6168,10000,10000,0
T2,100,695,1157,10000,10000,0
T3,100,105,175,10000,10000,0
T4,100,156,259,10000,10000,0
T5,100,951,1585,10000,10000,0
T6,100,3047,5078,15000,15000,0
T7,100,3209,5348,15000,15000,0
T8,100,166,276,15000,15000,0
T9,100,179,297,15000,15000,0
T10,100,1047,1744,20000,20000,0
T11,100,757,1261,20000,20000,0
T12,100,296,493,20000,20000,0
T13,100,4259,7098,30000,30000,0
T14,100,9,14,35000,35000,0
T15,100,12849,21414,35000,35000,0
T16,100,1072,1786,35000,35000,0
T17,100,1644,2739,35000,35000,0
T18,100,11022,18369,50000,50000,0
T19,100,1478,2462,50000,50000,0
T20,100,10301,17167,50000,50000,0
T21,100,885,1474,60000,60000,0
T22,100,18033,30055,75000,75000,0
T23,100,5738,9563,95000,95000,0
