Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,83,138,10000,10000,0
T1,1000,37,61,10000,10000,0
T2,1000,61,101,10000,10000,0
T3,1500,1646,2742,15000,15000,0
T4,1500,2678,4462,15000,15000,0
T5,1500,263,438,15000,15000,0
T6,1500,1094,1823,15000,15000,0
T7,1500,794,1322,15000,15000,0
T8,1500,6332,10553,15000,15000,0
T9,2000,5314,8856,20000,20000,0
T10,2000,605,1008,20000,20000,0
T11,2500,738,1230,25000,25000,0
T12,2500,3177,5295,25000,25000,0
T13,3000,3706,6176,30000,30000,0
T14,3500,6037,10061,35000,35000,0
T15,4000,9228,15380,40000,40000,0
T16,4000,176,292,40000,40000,0
T17,4500,8685,14475,45000,45000,0
T18,4500,9222,15369,45000,45000,0
T19,4500,2323,3871,45000,45000,0
T20,5000,8643,14404,50000,50000,0
T21,6000,16325,27208,60000,60000,0
T22,7500,3984,6639,75000,75000,0
T23,8000,6176,10292,80000,80000,0
