Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,1567,2611,10000,10000,0
T1,100,611,1017,10000,10000,0
T2,100,1,1,10000,10000,0
T3,100,1510,2516,10000,10000,0
T4,100,328,546,10000,10000,0
T5,100,686,1142,15000,15000,0
T6,100,2388,3979,15000,15000,0
T7,100,368,613,15000,15000,0
T8,100,2136,3559,15000,15000,0
T9,100,200,332,15000,15000,0
T10,100,1950,3249,15000,15000,0
T11,100,1668,2780,20000,20000,0
T12,100,1781,2967,25000,25000,0
T13,100,2787,4645,30000,30000,0
T14,100,14236,23726,30000,30000,0
T15,100,665,1107,40000,40000,0
T16,100,4452,7420,50000,50000,0
T17,100,4242,7070,55000,55000,0
T18,100,3620,6033,60000,60000,0
T19,100,9811,16351,60000,60000,0
T20,100,13923,23204,70000,70000,0
T21,100,15486,25810,70000,70000,0
T22,100,1418,2362,70000,70000,0
T23,100,27623,46037,70000,70000,0
