Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,2049,3414,10000,10000,0
T1,1000,552,919,10000,10000,0
T2,1000,2049,3415,10000,10000,0
T3,1000,1862,3102,10000,10000,0
T4,1500,2806,4676,15000,15000,0
T5,1500,3330,5549,15000,15000,0
T6,1500,1264,2106,15000,15000,0
T7,1500,8171,13618,15000,15000,0
T8,1500,942,1570,15000,15000,0
T9,2000,1645,2741,20000,20000,0
T10,2000,2685,4474,20000,20000,0
T11,4500,2454,4090,45000,45000,0
T12,4500,173,288,45000,45000,0
T13,5000,2179,3631,50000,50000,0
T14,5500,1699,2831,55000,55000,0
T15,6000,4889,8148,60000,60000,0
T16,6000,774,1289,60000,60000,0
T17,6000,6331,10551,60000,60000,0
T18,6000,467,778,60000,60000,0
T19,7500,5544,9240,75000,75000,0
T20,8000,14193,23655,80000,80000,0
T21,8000,455,757,80000,80000,0
T22,8000,13778,22963,80000,80000,0
T23,9000,12786,21310,90000,90000,0
