Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1500,104,172,15000,15000,0
T1,1500,1923,3204,15000,15000,0
T2,1500,2027,3377,15000,15000,0
T3,1500,676,1126,15000,15000,0
T4,1500,2549,4248,15000,15000,0
T5,1500,5555,9257,15000,15000,0
T6,1500,6540,10899,15000,15000,0
T7,2000,475,791,20000,20000,0
T8,2000,1761,2934,20000,20000,0
T9,2000,113,187,20000,20000,0
T10,2500,774,1289,25000,25000,0
T11,2500,988,1646,25000,25000,0
T12,2500,1407,2344,25000,25000,0
T13,2500,4797,7994,25000,25000,0
T14,2500,3127,5211,25000,25000,0
T15,3000,3630,6050,30000,30000,0
T16,3500,6294,10490,35000,35000,0
T17,3500,59,98,35000,35000,0
T18,4000,4614,7690,40000,40000,0
T19,6000,9312,15519,60000,60000,0
T20,6000,3032,5052,60000,60000,0
T21,8000,9867,16445,80000,80000,0
T22,9000,4941,8234,90000,90000,0
T23,9000,20330,33883,90000,90000,0
