Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,39,65,10000,10000,0
T1,100,171,284,10000,10000,0
T2,100,38,63,10000,10000,0
T3,100,3812,6353,10000,10000,0
T4,100,251,418,15000,15000,0
T5,100,4126,6876,15000,15000,0
T6,100,2433,4054,15000,15000,0
T7,100,17,28,15000,15000,0
T8,100,137,227,20000,20000,0
T9,100,372,619,20000,20000,0
T10,100,616,1026,20000,20000,0
T11,100,818,1363,20000,20000,0
T12,100,2208,3679,20000,20000,0
T13,100,8702,14503,25000,25000,0
T14,100,2783,4638,25000,25000,0
T15,100,5815,9691,25000,25000,0
T16,100,2976,4959,30000,30000,0
T17,100,4976,8292,30000,30000,0
T18,100,536,892,40000,40000,0
T19,100,9531,15885,40000,40000,0
T20,100,531,884,45000,45000,0
T21,100,13984,23306,60000,60000,0
T22,100,19559,32597,75000,75000,0
T23,100,9248,15413,95000,95000,0
