Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,179,297,10000,10000,0
T1,1000,84,140,10000,10000,0
T2,1000,2010,3349,10000,10000,0
T3,1000,1714,2856,10000,10000,0
T4,1500,1232,2053,15000,15000,0
T5,2000,1536,2560,20000,20000,0
T6,2000,4563,7605,20000,20000,0
T7,2000,6939,11564,20000,20000,0
T8,2500,1494,2489,25000,25000,0
T9,3000,2688,4479,30000,30000,0
T10,3500,5148,8579,35000,35000,0
T11,3500,4446,7409,35000,35000,0
T12,4000,6582,10969,40000,40000,0
T13,4000,2684,4472,40000,40000,0
T14,4000,2488,4146,40000,40000,0
T15,4500,5015,8358,45000,45000,0
T16,4500,11198,18662,45000,45000,0
T17,4500,6616,11026,45000,45000,0
T18,5000,773,1288,50000,50000,0
T19,5000,2091,3484,50000,50000,0
T20,5000,3061,5101,50000,50000,0
T21,6000,1907,3178,60000,60000,0
T22,7500,15006,25010,75000,75000,0
T23,7500,12953,21588,75000,75000,0
