Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,632,1053,10000,10000,0
T1,1000,2555,4257,10000,10000,0
T2,1000,1193,1988,10000,10000,0
T3,1000,303,504,10000,10000,0
T4,1000,3171,5284,10000,10000,0
T5,1000,734,1222,10000,10000,0
T6,1500,2126,3542,15000,15000,0
T7,1500,702,1169,15000,15000,0
T8,1500,7545,12575,15000,15000,0
T9,2000,5286,8810,20000,20000,0
T10,2000,3751,6251,20000,20000,0
T11,2000,400,666,20000,20000,0
T12,2000,1962,3269,20000,20000,0
T13,2000,2777,4627,20000,20000,0
T14,2500,572,953,25000,25000,0
T15,3000,566,943,30000,30000,0
T16,4000,3501,5834,40000,40000,0
T17,4500,2013,3354,45000,45000,0
T18,4500,785,1307,45000,45000,0
T19,5000,798,1330,50000,50000,0
T20,6000,1030,1716,60000,60000,0
T21,6000,13344,22239,60000,60000,0
T22,6000,8423,14038,60000,60000,0
T23,9000,3073,5121,90000,90000,0
