Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,1000,1572,2620,10000,10000,0
T1,1000,301,501,10000,10000,0
T2,1500,429,714,15000,15000,0
T3,1500,2667,4444,15000,15000,0
T4,1500,3377,5627,15000,15000,0
T5,1500,166,276,15000,15000,0
T6,1500,402,669,15000,15000,0
T7,1500,1502,2503,15000,15000,0
T8,2000,1526,2543,20000,20000,0
T9,3000,10449,17415,30000,30000,0
T10,3000,4163,6937,30000,30000,0
T11,3000,4272,7120,30000,30000,0
T12,3000,701,1167,30000,30000,0
T13,4000,3189,5315,40000,40000,0
T14,4000,13419,22365,40000,40000,0
T15,4000,684,1139,40000,40000,0
T16,4000,885,1475,40000,40000,0
T17,5000,1360,2266,50000,50000,0
T18,5000,13490,22483,50000,50000,0
T19,5000,11258,18763,50000,50000,0
T20,5000,1154,1923,50000,50000,0
T21,6000,13703,22838,60000,60000,0
T22,6000,8888,14813,60000,60000,0
T23,6000,1093,1821,60000,60000,0
