Name,Jitter,BCET,WCET,Period,Deadline,PE
T0,100,3063,5104,10000,10000,0
T1,100,1244,2073,10000,10000,0
T2,100,399,664,10000,10000,0
T3,100,3372,5620,15000,15000,0
T4,100,5948,9912,15000,15000,0
T5,100,404,672,15000,15000,0
T6,100,477,795,15000,15000,0
T7,100,1050,1750,15000,15000,0
T8,100,1052,1753,15000,15000,0
T9,100,67,111,15000,15000,0
T10,100,5033,8388,20000,20000,0
T11,100,191,318,20000,20000,0
T12,100,605,1008,20000,20000,0
T13,100,263,437,20000,20000,0
T14,100,2579,4298,25000,25000,0
T15,100,4699,7831,25000,25000,0
T16,100,492,819,25000,25000,0
T17,100,8992,14986,30000,30000,0
T18,100,1391,2318,30000,30000,0
T19,100,1025,1707,40000,40000,0
T20,100,293,488,45000,45000,0
T21,100,10211,17017,75000,75000,0
T22,100,35147,58577,85000,85000,0
T23,100,3552,5919,85000,85000,0
